ANZSCO Code,Occupation,Employed,Part-time share (%),Female share (%),Median weekly earnings ($),Median age,Annual employment growth,Col9,Col10,Task
712922,Weighbridge Operators,1100,24,63,,46,,,,Weigh vehicles and load and issue measurement tickets. | Maintains plant.
712999,Stationary Plant Operators (not covered elsewhere),4800,12,11,,43,,,,"Starts engine, observes performance and makes necessary adjustments. | Controls related equipment such as fans and dampers in ventilation and heating systems or regulators on compressors. | Maintains supply of fuel. | Cleans and lubricates engines."
721111,Agricultural and Horticultural Mobile Plant Operators,9300,19,9,,41,,,,"Prepares and positions plant for operation. | Operates tractor-drawn and self-propelled plant to plough land and sow, fertilise, cultivate and harvest crops and avoid damaging crops. | Adjusts speed, height and depth of implements. | Keeps log tallies and writes work reports. | Services plant and performs minor repairs."
721112,Logging Plant Operators,1200,7,3,,42,,,,"Prepares and positions plant for operation. | Operates plant to hold, lift and cut trees. | Operates attachments to lift, swing, release and sort trees and logs, and operates auxiliary plants such as chipping machines and log splitting machines. | Feeds felled trees into processors to strip limbs and cut into logs and load logs onto stockpiles and into trucks. | Keeps log tallies and writes work reports. | Services plant and performs minor repairs."
721211,Earthmoving Plant Operators (General),3700,10,3,,49,,,,"Selects, fits and removes attachments such as buckets, winches, loading scoops, shovel blades and rock breaking hammers. | Operates controls to excavate, break, drill, level, compact, gouge out, move, load and spread earth, rock, rubble, soil and other materials. | Monitors operation of plant and adjusts controls to regulate pressure, speed and flow of operation, and ensure safety of other workers. | Raise, lower and manipulate attachments using manual and hydraulic controls. | Service, lubricate, clean and refuel plant and perform minor adjustments and repairs."
721212,Backhoe Operators,430,16,1,,56,,,,"Prepares and positions plant for operation. | Selects, fits and removes attachments. | Operates controls. | Monitors operation of plant and adjusts controls to regulate pressure, speed and flow of operation, and ensure safety of other workers. | Raises, lowers and manipulates attachments using manual and hydraulic controls. | Services, lubricates, cleans and refuels plant and performs minor adjustments and repairs."
721213,Bulldozer Operators,1500,9,3,,48,,,,"Prepares and positions bulldozers for operation. | Selects, fits and removes attachments such as loading scoops, shovel blades and rippers | Operates controls to excavate, break, gouge out, move, load and spread materials including earth, rock, rubble and soil. | Monitors operation of the bulldozer and adjusts controls to regulate pressure, speed and flow of operation while ensuring safety of other workers. | Raises, lowers and manipulates attachments using manual and hydraulic controls. | Works from drawings, markers and verbal instructions. | Services, lubricates, cleans, refuels and performs minor adjustments or repairs to the bulldozer."
721214,Excavator Operators,10600,14,1,,43,,,,"Prepares and positions plant for operation. | Selects, fits and removes attachments such as buckets, winches, loading scoops, shovel blades and rock breaking hammers. | Operates controls to excavate, break, drill, level, compact, gouge out, move, load and spread earth, rock, rubble, soil and other materials. | Monitors operation of plant and adjusts controls to regulate pressure, speed and flow of operation, and ensures safety of other workers. | Raises, lowers and manipulates attachments using manual and hydraulic controls. | Works from drawings, markers and verbal instructions. | Services, lubricates, cleans and refuels plant and performs minor adjustments and repairs."
721215,Grader Operators,2100,8,3,,52,,,,"Prepares and positions plant for operation. | Selects, fits and removes attachments. | Operates controls to move earth, rock, rubble, soil and other materials. | Monitors operation of plant and adjusts controls to regulate pressure, speed and flow of operation, and ensures safety of other workers. | Raises, lowers and manipulates attachments using manual and hydraulic controls. | Works from drawings, markers and verbal instructions. | Services, lubricates, cleans and refuels plant and performs minor adjustments and repairs."
721216,Loader Operators,5100,15,4,,48,,,,"Prepares and positions plant for operation. | Selects, fits and removes attachments such as buckets, winches and loading scoops. | Operates controls to move and load a range of natural materials. | Monitors operation of plant and adjusts controls to regulate pressure, speed and flow of operation, and ensures safety of other workers. | Raises, lowers and manipulates attachments using manual and hydraulic controls. | Works from drawings, markers and verbal instructions. | Services, lubricates, cleans and refuels plant and performs minor adjustments and repairs."
721911,Aircraft Baggage Handlers and Airline Ground Crews,4000,59,16,,35,,,,"Sorts baggage. | Drives baggage and freight to aircraft on forklifts and transport trolleys. | Helps position loading ramps and staircases. | Loads items into aircraft as per instructions, including livestock. | Fills aircraft fuel tanks. | Unloads aircrafts of freight and baggage. | Directs planes to parking positions. | Directs passengers. | Cleans aircraft."
721912,Linemarkers,980,27,4,,38,,,,Drives over surface to lay appropriate markings. | Reads drawings and plans. | Maintains equipment.
721913,Paving Plant Operators,250,12,0,,39,,,,Operates bitumen plant using a range of foot and hand controls focussing on applying paving materials systematically to the area to be paved.
721914,Railway Track Plant Operators,390,10,3,,41,,,,"Drives plant to lay, align and carry out maintenance work on railway tracks. | Maintains equipment."
721915,Road Roller Operators,640,15,12,,49,,,,Drives roller over surface until desired condition is obtained. | Maintains equipment.
721916,Streetsweeper Operators,620,12,4,,54,,,,Drives sweeper over streets and gutters collecting litter and other debris. | Maintains equipment.
721999,Mobile Plant Operators (not covered elsewhere),1400,16,4,,39,,,,"Prepares and positions plant for operation. | Selects, fits and removes attachments. | Operates controls to carry out required tasks. | Monitors operation of plant and adjusts controls to regulate pressure, speed and flow of operation, and ensures safety of other workers. | Raises, lowers and manipulates attachments using manual and hydraulic controls. | Works from drawings, markers and verbal instructions. | Services, lubricates, cleans and refuels plant and performs minor adjustments and repairs."
731111,Chauffeurs,1900,66,10,,59,,,,"Picks up passengers at designated locations. | Checks passenger destinations and determines most appropriate routes. | Transports passengers to desired destinations. | Assists passengers with luggage. | Controls lighting, heating and ventilation to ensure passenger comfort. | Observes prescribed speeds, nearby traffic, travelling conditions and signals to ensure safe arrival of passengers. | Ensures passengers arrive at destinations on time."
731112,Taxi Drivers,13800,48,6,,50,,,,"Stops at requested locations to pick up and set down passengers and their baggage. | Collects fares and gives change. | Controls lighting, heating and ventilation for passenger comfort. | Observes prescribed speeds, nearby traffic, travelling conditions and signals to ensure safe arrival of passengers. | Ensures passengers arrive at destinations on time."
731199,Other Automobile Drivers,20100,61,6,,41,,,,"Plans trips. | Observes prescribed speeds, nearby traffic, travelling conditions and signals to ensure safe arrival of loads/vehicles. | Ensures load/vehicles arrive at destinations on time. | Load pilots will also route plan to avoid or manage narrow roads/bridges and overhead structures and objects and obtain any required permits and consents from roading, infrastructure or other authorities and ensure compliance with all laws, rules and regulations relating to the movement of oversized vehicles and loads."
731211,Bus Drivers,34200,40,13,,56,,,,"Checks pre-paid tickets and relevant forms of concession identification. | Issues tickets and provides change or discounted tickets based on concession identification provided by passengers. | Stops at stations and set locations to pick up and set down passengers. | Opens and closes doors before and after passengers board or disembark. | Assists passengers with mobility issues to board or exit the bus. | Observes signals, road conditions, nearby traffic and prescribed speeds to ensure safety. | Monitors indicator gauges and reports on operating irregularities of the vehicle. | Checks time and adheres to timetables. | May advise passengers on destinations. | Maintains conduct of passengers."
731212,Charter and Tour Bus Drivers,1500,64,13,,60,,,,"Stops at set locations to pick up and set down passengers. | Opens and closes doors before and after passengers board or disembark. | Controls lighting, heating and ventilation on buses. | Advises passengers on destinations. | Maintains conduct of passengers. | May use public address systems to provide information and tour commentaries to passengers. | May assist coach passengers with baggage and accommodation bookings. | May maintain, service and clean coaches."
731213,Passenger Coach Drivers,1800,48,11,,58,,,,"Stops at set locations to pick up and set down passengers. | Opens and closes doors before and after passengers board or disembark. | May check tickets. | Controls lighting, heating and ventilation on buses. | Advises passengers on destinations. | Maintains conduct of passengers. | May use public address systems to provide information and commentaries to passengers. | May assist coach passengers with baggage and accommodation bookings. | May maintain, service and clean coaches."
731311,Train Drivers,11200,8,14,,47,,,,"Stops at stations and set locations to pick up and set down passengers and freight. | Opens and closes doors before and after passengers board or disembark. | Observes signals, track conditions, nearby traffic and prescribed speeds to ensure safety. | Monitors indicator gauges, changes controls and power supply poles and reports operating irregularities. | Checks time and adherence to timetables. | May advise passengers on destinations."
731312,Tram Drivers,1600,12,25,,51,,,,"Stops at stations and set locations to pick up and set down passengers and freight. | Opens and closes doors before and after passengers board or disembark. | Observes signals, track conditions, nearby traffic and prescribed speeds to ensure safety. | Monitors indicator gauges, changes controls and power supply poles and reports operating irregularities. | Checks time and adherence to timetables. | May advise passengers on destinations."
733111,Truck Drivers (General),148400,16,4,,48,,,,"Manoeuvres vehicles into position for loading and unloading. | Loads and unloads vehicles using lifting and tipping devices. | Observes safety requirements when loading and unloading vehicles. | Makes regular quality checks of vehicles to ensure they can be driven safely. | Estimates weights to comply with load limitations and ensure safe distribution of weight. | Ensures goods are stowed and securely covered to prevent loss and damage. | Verifies loading documents, checks condition of goods and obtain certification of deliveries."
733112,Aircraft Refuellers,710,22,8,,46,,,,Manoeuvres vehicles into position for replenishing of tanks. | Observes safety requirements are met and followed. | Attaches hosing couplings and operates truck pump to fill aircraft tanks. | Makes regular quality checks of vehicles to ensure they can be driven safely.
733113,Furniture Removalist Drivers,5800,54,5,,32,,,,"Manoeuvres vehicles into position for loading and unloading. | Loads and unloads vehicles using lifting and tipping devices. | Observes safety requirements when loading and unloading vehicles. | Estimates weights to comply with load limitations and ensure safe distribution of weight. | Ensures goods are stowed and securely covered to prevent loss and damage. | Verifies loading documents, checks condition of goods and obtain certification of deliveries."
733114,Tanker Drivers,3800,11,3,,52,,,,"Fills tanker as necessary from main supply tanks or from a series of tanks if collecting milk. | Drives vehicle from loading to discharge points. | Attaches hosing couplings and operates truck pump to fill or discharge load. | Ensures all safety and security procedures are followed. | Makes regular checks of the vehicle, holding tank and couplings. | Keeps all documentation requirements for specific load type."
733115,Tow Truck Drivers,2600,22,2,,45,,,,"Travels to scene of accident, illegal parking or other situation requiring towing. | Attaches towing equipment to vehicle or winches vehicle onto tilt-deck winch- truck. | Tows vehicle to depot or other location. | Carries out winching and heavy salvage. | Maintains and repairs equipment. | Keeps records."
811411,Commercial Housekeepers,24900,80,84,,41,,,,"Cleans the interior of buildings and the immediate outside areas. | Sweeps, mops and polishes floors, vacuums and shampoos carpets, and cleans curtains and upholstered furniture. | Dusts and polishes furniture, fixtures and fittings. | Picks up rubbish, empties garbage containers, and takes contents to waste areas for removal."
811412,Domestic Housekeepers,4400,76,88,,46,,,,"Picks up rubbish, empties garbage containers, and takes contents to waste areas for removal. | Maintains kitchens, washes dishes and cooking utensils, and cleans appliances, cupboards, counters, pantries and floors. | Picks up, sorts, washes, dries, irons and mends linen and clothes. | Prepares and cooks meals, sets and clears tables, and serves food and beverages. | Takes care of household pets and plants, receives visitors, answers telephones, delivers messages, and shops for groceries."
811511,Laundry Workers (General),9700,56,71,,49,,,,"Sorts articles for cleaning according to type, colour, fabric and cleaning treatment required. | Places sorted articles into receptacles and onto conveyor belts for moving to repair and cleaning areas. | Checks for and removes stains from garments, and makes minor repairs such as replacing buttons. | Loads and unloads washing machines, driers and extractors. | Adds cleaning agents and starches to articles. | Smoothes articles and guides them through cleaning and pressing machines. | Stops and starts machines to untangle, straighten and remove articles. | Irons and presses clean articles. | Places articles on shelves or on hangers for delivery or collection. | Packages articles and prepares orders for dispatch."
811512,Drycleaners,1700,62,59,,51,,,,"Sorts articles according to colour, condition and type of material and decides on type of treatment to be given. | May make minor repairs such as replacing buttons. | Places articles in drum and fastens cover before operating valves to feed chemical solution into machine. | Operates controls to rotate drum or agitate contents, drains off solution after stopping machine. | Removes articles and packs them into hand truck. | Removes spots and stains by rubbing them with solvents. | Filters solution after use to make it fit for re-use. | May do pressing using machine or heated flat iron. | Places articles on shelves or on hangers for delivery or collection. | Packages articles and prepares orders for dispatch."
811513,Ironers and Pressers,600,78,77,,53,,,,"Smoothes articles and guides them through cleaning and pressing machines. | Stops and starts machines to untangle, straighten and remove articles. | Makes minor repairs. | Irons and presses clean articles. | Places articles on shelves and hangs articles for delivery and collection. | Packages articles and prepares orders for dispatch."
811611,Carpet Cleaners,2400,63,10,,49,,,,"Cleans carpets and upholstered furniture using cleaning machines and their attachments. | Selects and applies cleaning agents to remove stains from carpets and other surfaces. | Fills carpet cleaning machines with water and other cleaning agents. | Pushes pile-lifting machines over carpets and brushes pile to raise and fluff nap. | Treats carpets with soil-repellent chemicals and deodorants, and treats for pests."
811612,Window Cleaners,2900,73,13,,42,,,,"Selects and applies cleaning agents to remove stains from windows and other surfaces. | Uses ladders, swinging scaffolds, bosun's chairs, hydraulic bucket trucks and other equipment to reach and clean windows in multi-storey buildings. | Cleans stone walls, metal surfaces, fascias and window frames using high pressure water cleaners and solvents."
811699,Cleaners (not covered elsewhere),6100,39,10,,42,,,,"Selects and applies cleaning agents to remove stains from surfaces. | Fills cleaning machines with water and other cleaning agents. | Treats surfaces with soil-repellent chemicals and deodorants, and treats for pests. | Cleans stone walls, metal surfaces, fascias and window frames using high pressure water cleaners and solvents. | Applies chemicals and high pressure cleaning methods to remove micro-organisms from water and filtration systems, and use wet vacuums and other suction equipment to remove scale, accumulated dirt and other deposits from swimming pools, cooling towers components and drains."
821111,Builder's Labourers,42300,27,4,,34,,,,"Loads and unloads building and construction materials, tools and equipment and transports them around building sites. | Erects and dismantles temporary structures such as barricades and scaffolding. | Mixes, pours and spreads materials such as concrete, plaster and mortar. | Spreads and levels soil, gravel and sand on roads and driveways, trench bottoms and similar locations. | Assists with assembling and installing piping, valves and fittings. | Assists with installing fixtures such as toilets, wash basins and sprinkler systems. | Digs holes and shovels excavated material onto conveyors, wheelbarrows and trucks for removal."
821112,"Drainage, Sewerage and Stormwater Labourers",3300,8,5,,44,,,,"Cleans and carries out minor repairs on stormwater drains and canals, and checks for cracks and leaks in sewerage systems. | Digs holes and shovels excavated material onto conveyors, wheelbarrows and trucks for removal."
821113,Earthmoving Labourers,2000,22,3,,36,,,,"Digging holes and shovelling excavated material onto conveyors, wheelbarrows and trucks for removal. | Spreading and levelling soil, gravel and sand on roads and driveways, trench bottoms and similar locations. may utilise earthmoving machinery (e.g. trenching and digging machines)."
821114,Plumber's Assistants,1600,35,6,,29,,,,"Loading and unloading plumbing fixtures and materials, tools and equipment and transporting them around sites. | Assisting with assembling and installing piping, valves and fittings. | Assisting with installing fixtures such as toilets, wash basins and sprinkler systems."
821411,Building Insulation Installers,4400,31,4,,36,,,,"Examines plans, specifications and work sites to determine the type and quality of installations required and their location. | Prepares site for insulation and the installation of fittings by nailing up furring, drilling holes for screws and bolts, and erecting scaffolding and ladders. | Glues blocks and slabs of foamed plastic and cork to walls. | Operates equipment to blow and spray mineral wool, fibre fill and foam insulation material into cavities. | Cuts insulation material to size and shape, as well as nailing or stapling batt-type insulation to joists, studs and furring. | Measures, cuts and applies solar control film to windows. | Fits awnings, security screens, shower screens, prefabricated windows and doors, exterior cladding and other home improvements using hand tools. | Drills holes in wood, brick, stone and fibrous structures; fitting bolts, screws and nails into place. | Attaches and adjusts mechanical fittings such as cranks, locks and pull-cords. | Installs flashing and waterproofing to fittings, such as shower screens and prefabricated windows and doors."
821412,Home Improvement Installers,12700,27,2,,41,,,,"Examining plans, specifications and work sites to determine the type and quality of installations required and their location. | Preparing site for installation of fittings by nailing up furring, drilling holes for screws and bolts, and erecting scaffolding and ladders. | Gluing blocks and slabs of foamed plastic and cork to walls. | Measuring, cutting and applying solar control film to windows. | Fitting awnings, security screens, shower screens, prefabricated windows and doors, exterior cladding and other home improvements using hand tools. | Drilling holes in wood, brick, stone and fibrous structures, and bolting, screwing and nailing fittings into place. | Attaching and adjusting mechanical fittings such as cranks, locks and pull-cords. | Installing flashing and waterproofing to fittings such as shower screens and prefabricated windows and doors."
821711,Construction Riggers,7400,12,2,,39,,,,"Erects lifting tackles by attaching pulleys and blocks to fixed overhead structures, and installs cables and attaches counterweights. | Attaches slinging gear to hoisting equipment and objects to be moved using clamps, hooks, bolts and knots. | Fits and bolts tubes, support braces and components to form bases and build up scaffolding. | Lifts and positions sections of scaffolding. | Erects guard rails, guy wires, ropes and clears, lays planks and hangs safety nets."
821712,Scaffolders,8300,20,1,,33,,,,"Fits and bolts tubes, support braces and components to form bases and build up scaffolding. | Lifts and positions sections of scaffolding. | Erects guard rails, guy wires, ropes and clamps, laying planks and hanging safety nets. | Dismantles and removes scaffolding from building sites."
821713,Steel Fixers,4000,24,1,,35,,,,"Measures, cuts, bends and fits welded wire mesh into concrete areas to be mesh-reinforced. | Fixes mesh and reinforced steel into position in formwork for concrete pours. | Set up winches and rig equipment to raise and position girders, plates, columns and other steel units."
821714,Structural Steel Erectors,380,15,1,,38,,,,"Erects lifting tackles by attaching pulleys and blocks to fixed overhead structures, and installs cables and attaches counterweights. | Attaches slinging gear to hoist equipment and objects to be moved using clamps, hooks, bolts and knots. | Fits and bolts tubes, support braces and components to form bases and build up scaffolding. | Lifts and positions sections of scaffolding. | Measures, cuts, bends and fits welded wire mesh into concrete areas to be mesh-reinforced. | Fixes mesh and reinforced steel into position in formwork for concrete pours. | Sets up winches and rigging equipment to raise and position girders, plates, columns and other steel units. | Erects guard rails, guy wires, ropes and clears, lays planks and hangs safety nets."
821911,Crane Chasers,830,20,4,,37,,,,Slings cranes and winches. | Directs the movement of loads. | Ensures loads do not exceed lifting capacities. | May inform operator of progress with the manoeuvre.
821912,Driller's Assistants,2300,8,3,,29,,,,"Working with an experienced driller sets up rig and drilling equipment. | Directs assembly and disassembly of pipes, casings and drill headings and controls speed and force of drilling. | Examines cores and cuttings to ascertain nature of strata. | Caps well or regulates valves which control outflow of gas or oil. | Attaches and detaches lifting equipment to lower or raise sections of drill pipe into or out of bore hole. | Controls pumps which circulate mud through drilling equipment. | Services pumps."
821913,Laggers,380,20,1,,42,,,,Organises insulating materials to be available for application. | Measures cuts and applies insulation. | Secures insulation using tools/machinery.
821914,Mining Support Workers,1700,13,13,,34,,,,"Assembling, operating and dismantling mining equipment, taking ore, rock and dust samples, and mixing ore treating chemicals and catalysts."
821915,Surveyor's Assistants,1200,44,12,,34,,,,"Assists with the measuring of distances, angles and variations in terrain as directed by a surveyor. | Places pegs and other survey marks as directed. | Performs various duties to assist surveyor, such as establishing plumb marks."
831111,Baking Factory Workers,3300,32,40,,42,,,,"Weighs, measures, mixes, dissolves and boils ingredients. | Adds materials, such as spices and preservatives, to food and beverages. | Operates heating and chilling plant. | Monitors product quality before packaging, by inspecting, taking samples and adjusting treatment conditions when necessary. | Operates machines to process food. | Cleans equipment, pumps, hoses, storage tanks, vessels and floors, and maintains infestation control programmes. | Moves products from production lines into storage and shipping areas. | Packages products."
831112,Brewery Workers,1800,20,10,,38,,,,"Weighs, measures, mixes, and processes ingredients. | Adds materials, such as spices and preservatives. | Operates processing plant. | Monitors product quality before packaging by inspecting, taking samples and adjusting treatment conditions when necessary. | Cleans equipment, pumps, hoses, storage tanks, vessels and floors, and maintains infestation control programmes. | Regulates speed of processing machinery. | Moves products from production lines into storage and shipping areas. | Packages and bottles products."
831113,Confectionery Makers,2200,27,46,,44,,,,"Weighs, measures, mixes, dissolves and boils ingredients. | Adds materials, such as spices and preservatives, to food. | Operates heating, chilling, and similar equipment. | Monitors product quality before packaging by inspecting, taking samples and adjusting treatment conditions when necessary. | Operates machines to process food product. | Cleans equipment, pumps, hoses, storage tanks, vessels and floors, and maintains infestation control programmes. | Moves products from production lines into storage and shipping areas. | Packages products."
831114,Dairy Products Makers,4300,22,25,,43,,,,"Weighs, measures, mixes, and processes ingredients. | Operates heating, chilling, freezing and pasteurising plant. | Monitors product quality before packaging by inspecting, taking samples and adjusting treatment conditions when necessary. | Cleans equipment, pumps, hoses, storage tanks, vessels and floors, and maintains infestation control programmes. | Regulates speed of conveyors and associated equipment. | Moves products from production lines into storage and shipping areas. | Packages and bottles products."
831115,Fruit and Vegetable Factory Workers,2600,42,45,,39,,,,"Weighs, measures, mixes, dissolves and boils ingredients. | Add materials, such as spices and preservative to food and beverages. | Operates heating, chilling, freezing, pasteurising, carbonating, sulphuring and desulphuring plant. | Monitors product quality before packaging by inspecting, taking samples and adjusting treatment conditions when necessary. | Operates machines to peel, core, slice, dice, pit and juice fruit and vegetables. | Cleans equipment, pumps, hoses, storage tanks, vessels and floors, and maintains infestation control programmes. | Regulates speed of conveyors and crusher rollers. | Packages and bottles products. | Moves products from production lines into storage and shipping areas."
831116,Grain Mill Workers,1000,11,6,,41,,,,"Weighs, measures, mixes, and processes ingredients. | Monitors product quality before packaging by inspecting, taking samples and adjusting treatment conditions when necessary. | Cleans equipment, pumps, hoses, storage tanks, vessels and floors, and maintains infestation control programs. | Regulates speed of conveyors and crusher rollers. | Moves products from production lines into storage and shipping areas. | Packages products."
831117,Sugar Mill Workers,730,5,8,,49,,,,"Weighs, measures, and processes ingredients. | Operates processing plant. | Monitors product quality before packaging by inspecting, taking samples and adjusting treatment conditions when necessary. | Cleans equipment, pumps, hoses, storage tanks, vessels and floors, and maintains infestation control programs. | Regulates speed of conveyors and crusher rollers, and adjusts tension of rollers to ensure total extraction of juice from sugar cane. | Moves products from production lines into storage and shipping areas. | Packages products."
831118,Winery Cellar Hands,1800,20,20,,38,,,,"Weighs, measures, and processes ingredients. | Monitors product quality before packaging by inspecting, taking samples and adjusting treatment conditions when necessary. | Cleans equipment, pumps, hoses, storage tanks, vessels and floors, and maintains infestation control programs. | Moves products from production lines into storage and shipping areas. | Packages and bottles products."
831199,Other Food and Drink Factory Workers,10400,27,30,,42,,,,"Weighs, measures, mixes, dissolves and boils ingredients. | Adds materials, such as spices and preservatives. | Operates processing plant. | Monitors product quality before packaging by inspecting, taking samples and adjusting treatment conditions when necessary. | Cleans equipment, pumps, hoses, storage tanks, vessels and floors, and maintains infestation control programmes. | Regulates machinery. | Moves products from production lines into storage and shipping areas. | Packages products."
831211,Meat Boners and Slicers,6100,21,20,,35,,,,"Operates switching controls to direct and drop carcasses and meat cuts from supply rails to boning tables. | Cuts meat to separate meat, fat and tissue from around bones. | Washes, scrapes and trims foreign material and blood from meat. | Cuts sides and quarters of meat into standard meat cuts, such as rumps, flanks and shoulders, and removes internal fat, blood clots, bruises and other matter to prepare them for packing and marketing."
831212,Slaughterers,1800,20,5,,35,,,,"Operates restrainers and stunning equipment. | Severs jugular veins of stunned animals to drain blood and facilitate dressing. | Trims and removes head meat and severs animal heads. | Slits open, eviscerates and trims animal carcasses. | May slaughter livestock according to procedures required by religious customs."
831311,Meat Process Workers,10400,22,25,,36,,,,"Processes meat, offal and tripe. | Moves carcasses to chillers and freezers. | Loads meat products into trucks. | Packs boned and sliced meat into cartons. | Cleans and sanitises equipment and work areas."
831312,Poultry Process Workers,6300,25,39,,39,,,,"Moving carcasses to chillers and freezers. | Loading meat products into trucks. | Packing boned and sliced meat into cartons. | Stunning and shackling poultry for killing and processing. | Severing jugular veins of poultry, and removing viscera and residual material from poultry carcasses. | Separating organs and glands, such as sweetbreads, livers, hearts and spleens, from poultry carcasses. | Inspecting and grading poultry for size and quality. | Packing. | Operating machines which slice, peel, skin and crumb. | Cleaning and sanitising equipment and work areas."
831313,Seafood Process Workers,2200,46,33,,40,,,,"Sorts, inspects and grades seafood products for size and quality. | Prepares seafood by skinning, trimming, washing, gilling, gutting, filleting, shucking, descaling, cooking, smoking, preserving and/or canning fish, shellfish and molluscs. | Operates machines which slice, peel, skin and crumb seafood. | Counts and packs prepared seafood for freezing. | Packs frozen seafood blocks into cartons after freezing, in order to prepare stock for dispatch. | Loads seafood products into trucks. | Cleans and sanitises equipment and work areas."
832111,Chocolate Packers,570,49,75,,40,,,,"Obtains supplies of products and assembles bags, package folders and cartons. | Packs containers and bags with products, and counts, weighs and measures amounts and adjusts quantities. | Wraps protective material around products, seals bags and containers, and attaches pre-printed labels. | Counts and places bags and packages onto trays and racks, and into shipping cartons. | Records information such as numbers, weight, times and dates. | Monitors the filling of containers and adjusts machines to maintain volume and seal quality. | Checks the cleanliness and operation of machines, equipment and containers."
832112,Container Fillers,2900,39,42,,40,,,,"Obtains supplies of products and fills packages. | Packs containers and bags with products, and counts, weighs and measures amounts and adjusts quantities. | Wraps protective material around products, seals bags and containers, and attaches pre-printed labels. | Counts and places bags and packages onto trays and racks, and into shipping cartons. | Records information such as numbers, weight, times and dates. | Monitors the filling of containers and adjusts machines to maintain volume and seal quality. | Checks the cleanliness and operation of machines, equipment and containers."
832113,Fruit and Vegetable Packers,7900,49,65,,33,,,,"Obtains supplies of products and assembles bags, package folders and cartons. | Packs containers and bags with products, and counts, weighs and measures amounts and adjusts quantities. | Wraps protective material around products, seals bags and containers, and attaches pre-printed labels. | Counts and places bags and packages onto trays and racks, and into shipping cartons. | Records information such as numbers, weight, times and dates. | Monitors the filling of containers and adjusts machines to maintain volume and seal quality. | Monitors the supply and quality of containers and contents of holding tanks. | Checks the cleanliness and operation of machines, equipment and containers."
832114,Meat Packers,11100,30,64,,36,,,,"Obtains supplies of products and assembles bags, package folders and cartons. | Packs containers and bags with products, and counts, weighs and measures amounts and adjusts quantities. | Wraps protective material around products, seals bags and containers, and attaches pre-printed labels. | Counts and places bags and packages onto trays and racks, and into shipping cartons. | Records information such as numbers, weight, times and dates. | Monitors the filling of containers and adjusts machines to maintain volume and seal quality. | Monitors the supply and quality of containers and contents of holding tanks. | Checks the cleanliness and operation of machines, equipment and containers."
832115,Seafood Packers,710,54,55,,35,,,,"Obtains supplies of seafood and assembles bags, package folders and cartons. | Packs containers and bags with products, and counts, weighs and measures amounts and adjusts quantities. | Wraps protective material around products, seals bags and containers, and attaches pre-printed labels. | Counts and places bags and packages onto trays and racks, and into shipping cartons. | Records information such as numbers, weight, times and dates. | Monitors the filling of containers and adjusts machines to maintain volume and seal quality. | Monitors the supply and quality of containers and contents of holding tanks. | Checks the cleanliness and operation of machines, equipment and containers."
832199,Other Packers,15600,52,60,,38,,,,"Obtains supplies of product and assembles bags, package folders and cartons. | Packs containers and bags with products, and counts, weighs and measures amounts and adjusts quantities. | Wraps protective material around products, seals bags and containers, and attaches pre-printed labels. | Counts and places bags and packages onto trays and racks, and into shipping cartons. | Records information such as numbers, weight, times and dates. | Monitors the filling of containers and adjusts machines to maintain volume and seal quality. | Monitors the supply and quality of containers and contents of holding tanks. | Checks the cleanliness and operation of machines, equipment and containers."
839211,Plastics Factory Workers,1400,22,28,,45,,,,"Dumps material into hoppers of machines. | Stop moulding machines and discharge contents. | Cut foam products from foam blocks. | Clean, smooth and wax moulds for making products. | Brush and spray release agents onto moulds to assist with the removal of moulded products. | Build up layers of fibreglass and resin on moulds. | Clean work areas, tools and equipment. | May smooth rough edges of moulds using files, grinders and sanders."
839212,Rubber Factory Workers,260,23,13,,38,,,,"Adjusts steam and water valves to regulate heat of machine, depending on process to be carried out. | Inserts die or mould to machine or press where required. | Loads or feeds raw rubber or rubber compounds to machine, before or after starting machine. | Adjusts machine controls or processes where necessary to ensure correct thickness of product or speed of extrusion. | Removes finished product from machine by hand or with hand tools. | Washes crude rubber, applies chemicals where required and operates special types of machines or presses."
839311,Product Examiners,4000,20,45,,43,,,,"Studies product specifications and takes measurement to determine conformity to specifications. | Examines and marks output for visible defects such as cracks, holes and breakages. | Makes minor repairs and adjustments to products. | Compiles quality assurance reports, maintains documentation and reports findings. | Examines products for defects and grades product."
839312,Product Graders,1900,39,64,,41,,,,Studies product specifications and takes measurement to determine conformity to specifications. | Examines products for defects and grades produce. | Designates grading of produce and records details of assessment according to classification system.
839313,Product Testers,1900,17,31,,38,,,,Collects and labels samples for inspection. | Records details of sampling procedures and sources of samples. | Prepares samples and carries out prescribed tests.
